1228	1096	3	12.89
818	2308	3	14.73
1650	493	10	60.66
694	163	8	7.11
151	272	114	448.08
150	402	15	11.38
14214	110	3	7.3
1811	1073	3	15.74
458	107	53	18.98
432	192	11	16.82
1036	130	11	9.83
523	1172	4	13.83
527	712	6	20.62
102	3840	16	8.1
1333	800	3	11.6
134	269	23	7.56
6964	113	6	11.59
130	1749	7	6.95
156	617	10	10.42
5236	3498	4	42.89
8659	3094	8	117.12
1024	133	11	9.72
4125	115	7	8.88
101	5014	15	12.21
1920	374	3	9.95
4577	101	15	6.92
14613	265	4	37.51
2107	126	9	10.93
116	8580	4	9.33
868	1545	3	12.75
4280	102	14	8.08
3285	109	12	15.11
319	1386	3	7.2
317	154	14	6.74
9	35	3	12.29
6966	207	3	13.64
131	438	20	12.16
12	396	129	8.26
602	213	14	38.88
193	1000	6	9.45
194	352	15	31.72
2469	101	27	6.9
14111	106	4	9.09
395	535	6	15.24
197	12103	4	29.64
561	1129	3	9.24
3728	115	7	8.88
186	717	6	6.67
2221	451	8	47.3
149	303	17	12.52
4332	221	4	19.05
787	258	7	17.79
9314	201	7	59.61
2116	430	4	18.08
1064	402	3	6.8
151	5877	3	7.77
1170	116	15	8.39
153	118	128	23.78
181	130	42	7.08
251	295	13	24.54
7880	12	7	6.72
8776	108	5	10.99
156	5209	6	24.86
11893	3190	5	72.91
867	802	5	20.35
870	187	6	9.34
2495	260	3	8.79
1986	1313	4	24.68
7860	105	7	9.57
223	290	11	13.05
5299	257	3	13.61
895	4523	17	203.1
105	2846	19	15.74
827	182	7	10.77
4759	111	8	14.31
5331	132	14	83.25
1845	3709	3	22.62
104	736	73	52.19
15315	117	3	9.61
1206	137	11	15.69
253	3188	5	22.44
520	130	19	15.13
3103	434	3	13.71
2014	350	7	36.16
144	9503	3	10.73
388	243	28	107.32
389	373	10	29.64
250	656	7	14.15
369	1196	3	7.16
155	5181	4	12.19
525	516	4	8.37
1792	107	17	9.03
771	755	3	8.27
836	174	6	7.05
170	171	26	8.43
643	279	5	9.02
541	126	17	7.3
477	948	3	8.55
2521	551	3	13.67
351	331	6	10.46
350	471	6	12.94
7154	194	3	13.37
9	502	35	17.18
1191	935	7	40.18
145	833	26	70.59
175	2139	4	7.45
105	13272	4	8.42
177	3443	3	6.95
5796	101	12	9.76
2339	340	6	28.68
2002	103	28	11.71
1393	1190	3	14.08
8298	104	7	7.87
19466	1338	3	37.54
205	7706	3	14.11
434	658	5	12.36
115	7362	4	7.17
1100	271	4	8.75
8395	3003	3	32.09
1522	158	9	18.49
530	785	3	6.91
372	371	9	21.62
6917	6916	10	180.12
406	465	7	17.66
9515	231	3	17.33
9	828	22	8.24
17	126	136	55.9
6229	13725	4	64.96
173	513	13	20.51
172	137	61	40.33
2181	122	9	10.97
177	2026	4	7.4
332	331	11	28
510	544	4	8.89
1083	437	7	29.13
575	8	40	30.5
2	6046	8	20.93
1900	17897	3	39.95
122	12612	4	16.22
862	4762	3	20.15
1342	1190	3	13.86
739	1271	3	11.22
111	208	292	677.53
112	592	29	7.73
109	963	31	22.67
3603	278	4	19.23
1400	893	4	18.73
952	1113	4	17.72
786	15759	4	46.38
739	681	3	8.05
234	12	234	8.93
2	634	64	134.2
9863	111	4	8.78
3537	193	3	7.78
4688	181	3	9.17
116	6341	5	10.02
596	667	5	15.47
1107	502	3	8.98
1555	349	3	7.92
238	105	184	62.71
115	300	43	7.83
20187	106	3	6.81
172	1524	9	24.16
143	279	25	21.21
173	3637	3	7.57
243	1302	8	30.55
467	12	112	11.06
376	761	4	8.47
5212	183	3	10.11
170	4038	5	16.99
324	934	4	8.9
741	648	3	7.4
6266	144	3	7.69
234	977	4	7.08
126	15055	4	21.54
196	1831	5	11.85
609	8	47	52.74
1051	496	3	8
3576	723	3	17.9
111	5813	12	47.48
575	1519	4	16.69
2088	14196	4	56.11
109	7429	6	13.19
2456	201	5	15.59
